Date,Close
2018-09-07,11615.86
2018-09-10,11601.32
2018-09-11,11521.89
2018-09-12,11471.97
2018-09-13,11566.16
2018-09-14,11565.21
2018-09-17,11571.09
2018-09-18,11610.21
2018-09-19,11598.81
2018-09-20,11591.81
2018-09-21,11601.37
2018-09-24,11602.15
2018-09-25,11627.34
2018-09-26,11573.5
2018-09-27,11579.82
2018-09-28,11483.58
2018-10-01,11461.96
2018-10-02,11454.65
2018-10-03,11492.79
2018-10-04,11453.23
2018-10-05,11433.37
2018-10-08,11372.47
2018-10-09,11400.39
2018-10-10,11353.69
2018-10-11,11223.32
2018-10-12,11210.81
2018-10-15,11239.24
2018-10-16,11198.9
2018-10-17,11224.43
2018-10-18,11233.98
2018-10-19,11187.3
2018-10-22,11177.09
2018-10-23,11077.89
2018-10-24,11032.98
2018-10-25,10960.85
2018-10-26,10939.24
2018-10-29,10942.17
2018-10-30,10937.66
2018-10-31,10968.56
2018-11-02,11039.88
2018-11-05,11033.98
2018-11-06,10955.93
2018-11-07,10846.74
2018-11-08,10828.34
2018-11-09,10826.02
2018-11-13,10829.41
2018-11-14,10823.64
2018-11-15,10835.39
2018-11-16,10794.85
2018-11-19,10796.18
2018-11-20,10688.09
2018-11-21,10691.44
2018-11-22,10787.18
2018-11-23,10837.17
2018-11-26,10830.88
2018-11-27,10869.43
2018-11-28,10924.68
2018-11-29,10938.64
2018-11-30,10937.95
2018-12-03,10962.86
2018-12-04,10998.14
2018-12-05,11009.03
2018-12-06,10911.27
2018-12-07,10938.84
2018-12-10,10852.31
2018-12-11,10779.07
2018-12-12,10788.16
2018-12-13,10834.54
2018-12-14,10808.3
2018-12-17,10691.17
2018-12-18,10622.86
2018-12-19,10632.54
2018-12-20,10502.93
2018-12-21,10420.91
2018-12-27,10509.2
2018-12-28,10571.1
2019-01-02,10631.64
2019-01-03,10576.79
2019-01-04,10625.48
2019-01-07,10714.52
2019-01-08,10724.72
2019-01-09,10812.82
2019-01-10,10798.88
2019-01-11,10823.8
2019-01-14,10876.26
2019-01-15,10890.75
2019-01-16,10965.88
2019-01-17,11009.49
2019-01-18,10982.79
2019-01-21,10987.58
2019-01-22,10934.34
2019-01-23,10986.98
2019-01-24,10976.79
2019-01-25,10986.18
2019-01-28,11015.46
2019-01-29,11036.34
2019-01-30,11060.76
2019-01-31,11081.31
2019-02-01,11189.36
2019-02-04,11314.67
2019-02-05,11409.9
2019-02-06,11444.73
2019-02-07,11389.9
2019-02-08,11458.29
2019-02-11,11525.88
2019-02-12,11534.16
2019-02-13,11511.43
2019-02-14,11505.53
2019-02-15,11575.73
2019-02-18,11551.01
2019-02-19,11478.86
2019-02-20,11509.31
2019-02-21,11482.54
2019-02-22,11504.96
2019-02-25,11539.89
2019-02-26,11558.01
2019-02-27,11532.24
2019-02-28,11631.57
2019-03-01,11672.18
2019-03-04,11670.78
2019-03-05,11667.01
2019-03-06,11756.47
2019-03-07,11791.16
2019-03-08,11852.27
2019-03-11,11857.75
2019-03-12,11853.66
2019-03-13,11870.18
2019-03-14,11889.26
2019-03-15,11975.57
2019-03-18,11941.28
2019-03-19,11998.44
2019-03-20,12036.44
2019-03-21,12070.7
2019-03-22,12009.31
2019-03-25,11948.34
2019-03-26,11953.11
2019-03-27,11894.14
2019-03-28,11895.77
2019-03-29,11897.39
2019-04-01,12022.8
2019-04-02,12120.74
2019-04-03,12181.98
2019-04-04,12196.3
2019-04-05,12166.85
2019-04-08,12213.53
2019-04-09,12211.98
2019-04-10,12190.37
2019-04-11,12196.1
2019-04-12,12171.2
2019-04-15,12136.77
2019-04-16,12124.96
2019-04-17,12119.41
2019-04-18,12106.14
2019-04-23,12066.06
2019-04-24,11989.42
2019-04-25,11980.99
2019-04-26,11973.81
2019-04-29,11989.24
2019-04-30,12011.41
2019-05-02,11999.81
2019-05-06,11930.0
2019-05-07,11818.37
2019-05-08,11801.56
2019-05-09,11744.96
2019-05-10,11754.7
2019-05-13,11669.05
2019-05-14,11645.99
2019-05-15,11700.4
2019-05-16,11652.91
2019-05-17,11621.76
2019-05-20,11551.33
2019-05-21,11473.97
2019-05-22,11493.78
2019-05-23,11476.16
2019-05-24,11547.1
2019-05-27,11570.45
2019-05-28,11597.85
2019-05-29,11560.02
2019-05-30,11535.15
2019-05-31,11577.04
2019-06-03,11596.76
2019-06-04,11555.31
2019-06-05,11551.72
2019-06-06,11536.39
2019-06-07,11576.74
2019-06-10,11543.43
2019-06-11,11586.87
2019-06-12,11591.76
2019-06-13,11601.19
2019-06-14,11610.11
2019-06-17,11563.04
2019-06-18,11642.53
2019-06-19,11584.37
2019-06-21,11616.41
2019-06-24,11629.93
2019-06-25,11638.94
2019-06-26,11656.13
2019-06-27,11774.28
2019-06-28,11821.16
2019-07-01,11875.07
2019-07-02,11785.98
2019-07-03,11797.63
2019-07-04,11858.42
2019-07-05,11868.81
2019-07-08,11832.61
2019-07-09,11818.7
2019-07-10,11854.8
2019-07-11,11864.41
2019-07-12,11938.19
2019-07-15,11893.09
2019-07-16,11904.75
2019-07-17,11878.34
